Timestamp,Device,Power(W),"Energy Consumption(kWh)",Voltage,Current,"Active Power (kW)","Frequency (Hz)","Power Factor","Active Energy (kWh)"
"2025-04-16 15:52:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:52:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:52:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:53:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:53:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:53:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:54:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:54:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:54:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:55:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:55:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:55:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:56:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:56:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:56:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:57:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:57:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:57:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:58:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:58:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:58:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:59:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:59:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 15:59:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:00:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:00:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:00:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:01:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:01:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:01:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:02:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:02:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:02:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:03:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:03:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:03:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:04:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:04:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:04:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:05:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:05:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:05:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:06:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:06:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:06:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:07:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:07:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:07:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:08:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:08:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:11:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:12:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:12:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:12:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:13:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:13:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:13:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:14:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:14:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:14:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:15:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:15:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:15:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:16:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:16:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:16:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:17:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:17:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:17:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:21:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:21:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:21:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:22:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:22:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:22:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:23:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:23:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:23:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:24:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:24:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:24:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:25:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:25:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:25:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:26:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:26:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:26:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:27:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:27:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:27:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:28:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:28:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:28:56","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:29:16","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:29:36","Night Lamp",5.2,0.046,223.9,0.03,0.0052,50.0,0.83,0.046
"2025-04-16 16:33:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:12:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:12:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:13:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:13:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:13:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:14:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:14:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:14:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:15:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:15:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:15:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:16:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:16:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:16:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:17:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:17:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:17:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:18:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:18:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:18:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:19:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:19:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:19:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:20:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:20:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:20:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:21:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:21:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:21:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:22:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:22:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:22:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:23:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:23:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:23:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:24:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:24:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:24:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:25:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:25:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:25:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:26:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:26:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:26:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:27:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:27:25","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:27:45","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:28:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-17 14:47:05","LED Light",9.9,0.046,225.3,0.05,0.0099,50.0,0.92,0.046
"2025-04-20 20:05:43","Night Lamp",5.4,0.046,211.1,0.03,0.0054,49.9,0.85,0.046
"2025-04-20 20:06:03","Night Lamp",6.4,0.046,213.1,0.04,0.0064,50.0,0.86,0.046
"2025-04-20 20:06:23","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:06:43","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:07:03","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:07:23","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:07:43","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:08:03","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:08:23","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:08:43","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:09:03","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:09:23","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:09:43","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:10:03","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:10:23","Night Lamp",5.3,0.046,213.9,0.03,0.0053,50.0,0.85,0.046
"2025-04-20 20:11:03","LED Light",8.9,0.046,215.4,0.05,0.0089,50.0,0.9,0.046
"2025-04-20 20:11:23","Night Lamp",7.3,0.046,215.0,0.04,0.0073,50.0,0.89,0.046
"2025-04-20 20:11:43","Night Lamp",6.5,0.046,215.2,0.04,0.0065,50.0,0.86,0.046
"2025-04-20 20:12:03","Night Lamp",7.4,0.046,215.0,0.04,0.0074,50.0,0.88,0.046
"2025-04-20 20:12:23","Night Lamp",6.6,0.046,215.0,0.04,0.0066,50.0,0.88,0.046
"2025-04-20 20:12:43","Night Lamp",6.6,0.046,215.0,0.04,0.0066,50.0,0.88,0.046
"2025-04-20 20:14:23","Night Lamp",8.6,0.046,215.9,0.04,0.0086,50.0,0.91,0.046
"2025-04-20 20:14:43","Night Lamp",7.1,0.046,215.4,0.04,0.0071,50.0,0.89,0.046
"2025-04-20 20:15:03","Night Lamp",6.5,0.046,215.5,0.04,0.0065,50.0,0.86,0.046
"2025-04-20 20:15:23","Night Lamp",6.1,0.046,215.6,0.03,0.0061,50.0,0.86,0.046
"2025-04-20 20:24:58","Night Lamp",5.1,0.047,214.1,0.03,0.0051,50.0,0.77,0.047
"2025-04-20 20:26:38","LED Light",8.9,0.047,213.7,0.05,0.0089,50.0,0.91,0.047
"2025-04-20 20:27:18","Night Lamp",7.7,0.047,213.0,0.04,0.0077,50.0,0.86,0.047
"2025-04-20 20:29:38","Night Lamp",8.3,0.047,212.5,0.04,0.0083,50.0,0.91,0.047
"2025-04-20 20:44:38","LED Light",9,0.047,212.5,0.05,0.009,50.0,0.9,0.047
"2025-04-20 20:44:58","Night Lamp",8.3,0.047,212.7,0.04,0.0083,50.0,0.91,0.047
"2025-04-20 20:45:18","Night Lamp",7.2,0.047,212.8,0.04,0.0072,50.0,0.89,0.047
"2025-04-20 20:45:38","Night Lamp",6.6,0.047,212.6,0.04,0.0066,50.0,0.86,0.047
"2025-04-20 20:45:58","Night Lamp",6.2,0.047,212.6,0.03,0.0062,50.0,0.86,0.047
"2025-04-20 20:46:18","Night Lamp",6,0.047,212.3,0.03,0.006,50.0,0.86,0.047
"2025-04-20 20:46:38","Night Lamp",5.8,0.047,212.1,0.03,0.0058,50.0,0.85,0.047
"2025-04-20 20:46:58","Night Lamp",5.6,0.047,212.5,0.03,0.0056,50.0,0.85,0.047
"2025-04-20 20:47:18","Night Lamp",5.5,0.047,212.2,0.03,0.0055,50.0,0.84,0.047
"2025-04-20 20:47:38","Night Lamp",5.5,0.047,212.0,0.03,0.0055,50.0,0.84,0.047
"2025-04-20 20:47:58","Night Lamp",5.4,0.047,211.7,0.03,0.0054,50.0,0.85,0.047
"2025-04-20 20:48:18","Night Lamp",5.4,0.047,211.7,0.03,0.0054,50.0,0.85,0.047
"2025-04-20 20:48:38","Night Lamp",5.3,0.047,212.4,0.03,0.0053,50.0,0.83,0.047
"2025-04-20 20:48:58","Night Lamp",5.2,0.047,212.0,0.03,0.0052,50.0,0.85,0.047
"2025-04-20 20:49:18","Night Lamp",5.2,0.047,212.0,0.03,0.0052,50.0,0.85,0.047
"2025-04-20 20:49:38","Night Lamp",5.2,0.047,212.2,0.03,0.0052,50.0,0.85,0.047
"2025-04-20 20:49:58","Night Lamp",5.2,0.047,211.5,0.03,0.0052,50.0,0.82,0.047
"2025-04-20 20:50:18","Night Lamp",5.1,0.047,212.7,0.03,0.0051,50.0,0.83,0.047
"2025-04-20 20:50:38","Night Lamp",5.2,0.048,212.9,0.03,0.0052,50.0,0.84,0.048
"2025-04-20 20:50:58","Night Lamp",5.2,0.048,212.7,0.03,0.0052,50.0,0.84,0.048
"2025-04-20 20:51:18","Night Lamp",5.2,0.048,212.4,0.03,0.0052,50.0,0.84,0.048
"2025-04-20 20:51:38","Night Lamp",5.1,0.048,213.1,0.03,0.0051,50.0,0.83,0.048
"2025-04-20 20:51:58","Night Lamp",5.1,0.048,213.0,0.03,0.0051,50.0,0.83,0.048
"2025-04-20 20:52:18","Night Lamp",5.1,0.048,213.0,0.03,0.0051,50.0,0.83,0.048
"2025-04-20 20:52:38","Night Lamp",5,0.048,213.4,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:52:58","Night Lamp",5,0.048,213.3,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:53:18","Night Lamp",5,0.048,213.6,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:53:38","Night Lamp",5,0.048,213.0,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:53:58","Night Lamp",5.1,0.048,209.6,0.03,0.0051,50.0,0.84,0.048
"2025-04-20 20:54:18","Night Lamp",5,0.048,212.8,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:54:38","Unknown Device",4.9,0.048,212.5,0.03,0.0049,50.0,0.82,0.048
"2025-04-20 20:54:58","Night Lamp",5,0.048,211.6,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:55:18","Night Lamp",5,0.048,211.3,0.03,0.005,50.0,0.85,0.048
"2025-04-20 20:55:38","Night Lamp",5,0.048,212.1,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:55:58","Night Lamp",5,0.048,211.7,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:56:18","Night Lamp",5,0.048,211.7,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:56:38","Night Lamp",5,0.048,211.9,0.03,0.005,50.0,0.84,0.048
"2025-04-20 20:56:58","Night Lamp",5.1,0.048,210.4,0.03,0.0051,50.0,0.84,0.048
"2025-04-20 20:57:18","Night Lamp",5,0.048,211.0,0.03,0.005,50.0,0.85,0.048
"2025-04-20 20:57:38","Unknown Device",4.9,0.048,211.0,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 20:57:58","Unknown Device",4.9,0.048,210.6,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 20:58:18","Night Lamp",5,0.048,209.8,0.03,0.005,50.0,0.85,0.048
"2025-04-20 20:58:38","Night Lamp",5,0.048,210.7,0.03,0.005,50.0,0.85,0.048
"2025-04-20 20:58:58","Night Lamp",5,0.048,210.8,0.03,0.005,50.0,0.85,0.048
"2025-04-20 20:59:18","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 20:59:38","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 20:59:58","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 21:00:18","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 21:00:38","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 21:00:58","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 21:01:18","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 21:01:38","Unknown Device",4.9,0.048,211.2,0.03,0.0049,50.0,0.83,0.048
"2025-04-20 21:02:18","Night Lamp",8.5,0.048,211.5,0.04,0.0085,50.0,0.91,0.048
"2025-04-20 21:02:38","Night Lamp",7.1,0.048,211.3,0.04,0.0071,50.0,0.88,0.048
"2025-04-20 21:02:58","Night Lamp",6.6,0.048,211.4,0.04,0.0066,50.0,0.87,0.048
"2025-04-20 21:03:18","Night Lamp",6,0.048,210.9,0.03,0.006,50.0,0.86,0.048
"2025-04-20 21:03:38","Night Lamp",5.7,0.048,210.7,0.03,0.0057,50.0,0.85,0.048
"2025-04-20 21:03:58","Night Lamp",5.5,0.048,211.1,0.03,0.0055,50.0,0.84,0.048
"2025-04-20 21:04:18","Night Lamp",5.4,0.048,211.0,0.03,0.0054,50.0,0.85,0.048
"2025-04-20 21:04:38","Night Lamp",5.3,0.048,211.1,0.03,0.0053,50.0,0.84,0.048
"2025-04-20 21:04:58","Night Lamp",5.3,0.049,210.6,0.03,0.0053,50.0,0.84,0.049
"2025-04-20 21:05:18","Night Lamp",5.2,0.049,209.7,0.03,0.0052,50.0,0.83,0.049
"2025-04-20 21:05:38","Night Lamp",5.2,0.049,209.3,0.03,0.0052,50.0,0.83,0.049
"2025-04-20 21:05:58","Night Lamp",5.2,0.049,209.4,0.03,0.0052,50.0,0.86,0.049
"2025-04-20 21:06:18","Night Lamp",5.1,0.049,209.9,0.03,0.0051,50.0,0.84,0.049
"2025-04-20 21:06:38","Night Lamp",5.1,0.049,210.0,0.03,0.0051,50.0,0.84,0.049
"2025-04-20 21:08:38","LED Light",8.7,0.049,211.1,0.05,0.0087,49.9,0.9,0.049
"2025-04-20 21:44:55","LED Light",8.9,0.049,213.5,0.05,0.0089,50.0,0.91,0.049
"2025-04-20 21:45:15","Night Lamp",7.7,0.049,213.5,0.04,0.0077,50.0,0.9,0.049
"2025-04-20 21:45:35","Night Lamp",6.9,0.049,213.6,0.04,0.0069,50.0,0.87,0.049
"2025-04-20 21:53:01","LED Light",9.3,0.049,215.0,0.05,0.0093,50.0,0.92,0.049
"2025-04-20 21:53:41","Night Lamp",8.4,0.049,215.2,0.04,0.0084,50.0,0.91,0.049
"2025-04-20 21:54:01","Night Lamp",7.3,0.049,215.5,0.04,0.0073,50.0,0.89,0.049
"2025-04-20 21:54:21","Night Lamp",6.6,0.049,215.1,0.04,0.0066,50.0,0.88,0.049
"2025-04-20 21:54:41","Night Lamp",6.2,0.049,215.2,0.03,0.0062,50.0,0.87,0.049
"2025-04-20 21:55:01","Night Lamp",6.3,0.049,214.6,0.03,0.0063,50.0,0.86,0.049
"2025-04-20 21:55:21","Night Lamp",5.5,0.049,214.1,0.03,0.0055,50.0,0.8,0.049
"2025-04-20 21:56:01","Night Lamp",7.5,0.049,214.1,0.04,0.0075,50.0,0.9,0.049
"2025-04-20 21:56:21","Night Lamp",6.6,0.049,213.9,0.04,0.0066,50.0,0.88,0.049
"2025-04-20 22:13:41","LED Light",8.7,0.049,211.1,0.05,0.0087,50.0,0.9,0.049
"2025-04-20 22:14:21","Night Lamp",8.4,0.049,211.3,0.04,0.0084,50.0,0.9,0.049
"2025-04-20 22:14:41","Night Lamp",7.6,0.049,213.9,0.04,0.0076,50.0,0.91,0.049
"2025-04-20 22:15:01","Night Lamp",6.7,0.049,214.5,0.04,0.0067,50.0,0.87,0.049
"2025-04-20 22:15:21","Night Lamp",6.3,0.049,214.3,0.03,0.0063,50.0,0.86,0.049
"2025-04-20 22:15:41","Night Lamp",6.6,0.049,214.2,0.04,0.0066,50.0,0.88,0.049
"2025-04-20 22:16:01","Night Lamp",8.2,0.049,213.2,0.04,0.0082,50.0,0.92,0.049
"2025-04-20 22:16:21","Night Lamp",6.5,0.049,213.4,0.04,0.0065,50.0,0.87,0.049
